architecture,scenario,balancing,explainer,node,node_typ,spearman,plaus_edge,plaus_feat,shap_conc,fid_plus,fid_minus,sub_n_nodes
GAT,1:10,none,GNNShap,8260,1,0.9760902255639097,,0.0,0.9219748503119026,,,28
GAT,1:10,none,GNNShap,9488,4,0.9021052631578946,,0.0,0.9913803130024039,,,67
GAT,1:10,none,GNNShap,8087,1,0.9917293233082706,,0.0,0.9237138576178049,,,35
GAT,1:10,none,GNNShap,8344,1,0.9857142857142855,,0.0,0.9070532461232377,,,29
GAT,1:10,none,GNNShap,8259,1,0.9801503759398497,,0.0,0.9287673395531304,,,28
GAT,1:10,none,GNNShap,9313,4,0.9347368421052632,,0.0,0.958919309834361,,,32
GAT,1:10,none,GNNShap,9438,4,0.9790977443609021,,1.0,0.9225792034744396,,,32
GAT,1:10,none,GNNShap,8950,3,0.9640601503759397,,0.0,0.9662880700696969,,,29
GAT,1:10,none,GNNShap,8928,3,0.9696240601503758,,0.0,0.9576021429876448,,,31
GAT,1:10,none,GNNShap,8126,1,0.9786466165413534,,0.0,0.9508280045397306,,,47
GAT,1:10,none,GNNShap,9149,3,0.9652631578947366,,0.0,0.9505679364473508,,,34
GAT,1:10,none,GNNShap,8081,1,0.9872180451127818,,0.0,0.9344234819878006,,,38
GAT,1:10,none,GNNShap,9425,4,0.9538345864661653,,1.0,0.8998526634219456,,,31
GAT,1:10,none,GNNShap,8558,2,0.9885714285714287,,0.0,0.8843401707756078,,,20
GAT,1:10,none,GNNShap,9389,4,0.9535338345864662,,1.0,0.9174609989015382,,,40
GAT,1:10,none,GNNShap,9141,3,0.9801503759398497,,0.0,0.9616725499149137,,,30
GAT,1:10,class_weighting,GNNExplainer,8355,1,0.9685714285714285,0.6818181818181818,0.0,,1.0,0.0,38
GAT,1:10,class_weighting,GNNExplainer,9420,4,0.985563909774436,0.5384615384615384,0.0,,1.0,0.0,32
GAT,1:10,class_weighting,GNNExplainer,8224,1,0.9784962406015036,0.5476190476190477,0.0,,1.0,0.0,36
GAT,1:10,class_weighting,GNNExplainer,8950,3,0.9678195488721804,0.5333333333333333,0.0,,1.0,0.0,29
GAT,1:10,class_weighting,GNNExplainer,8687,2,0.943157894736842,0.5,0.0,,1.0,0.0,30
GAT,1:10,class_weighting,GNNExplainer,8566,2,0.9625563909774437,0.5,0.0,,1.0,0.0,18
GAT,1:10,class_weighting,GNNExplainer,9282,4,0.9809022556390976,0.5666666666666667,1.0,,1.0,0.0,26
GAT,1:10,class_weighting,GNNExplainer,8536,2,0.9631578947368421,0.375,0.0,,1.0,0.0,21
GAT,1:10,class_weighting,GNNExplainer,8053,1,0.9300751879699247,0.6818181818181818,0.0,,1.0,0.0,83
GAT,1:10,class_weighting,GNNExplainer,8399,2,0.9212030075187968,0.3333333333333333,0.0,,1.0,0.0,20
GAT,1:10,class_weighting,GNNExplainer,8716,2,0.9178947368421053,0.375,0.0,,1.0,0.0,23
GAT,1:10,class_weighting,GNNExplainer,9468,4,0.9781954887218044,0.575,1.0,,1.0,0.0,33
GAT,1:10,class_weighting,GNNExplainer,8147,1,0.9833082706766916,0.5294117647058824,1.0,,1.0,0.0,28
GAT,1:10,class_weighting,GNNExplainer,9495,4,0.9840601503759399,0.5666666666666667,1.0,,1.0,0.0,26
GAT,1:10,class_weighting,GNNExplainer,9259,4,0.9781954887218045,0.5416666666666666,1.0,,1.0,0.0,26
GAT,1:10,class_weighting,GNNExplainer,8335,1,0.9621052631578946,0.5476190476190477,1.0,,1.0,0.0,33
GAT,1:10,class_weighting,GNNExplainer,8226,1,0.9914285714285713,0.5238095238095238,1.0,,1.0,0.0,33
GAT,1:10,class_weighting,GNNExplainer,8029,1,0.9795488721804512,0.5454545454545454,1.0,,1.0,0.0,25
GAT,1:10,class_weighting,GNNExplainer,9313,4,0.9863157894736843,0.5294117647058824,1.0,,1.0,0.0,32
GAT,1:10,class_weighting,GNNExplainer,9366,4,0.9790977443609021,0.5384615384615384,1.0,,1.0,0.0,27
GAT,1:10,class_weighting,GNNExplainer,8564,2,0.9572932330827066,0.5,0.0,,1.0,0.0,19
GAT,1:10,class_weighting,GNNExplainer,9343,4,0.9733834586466162,0.65,1.0,,1.0,0.0,32
GAT,1:10,class_weighting,GNNExplainer,9488,4,0.957142857142857,0.7333333333333333,0.0,,1.0,0.0,67
GAT,1:10,class_weighting,GNNExplainer,8445,2,0.9742857142857142,0.375,1.0,,1.0,0.0,31
GAT,1:10,class_weighting,GNNExplainer,8331,1,0.980751879699248,0.5952380952380952,1.0,,1.0,0.0,30
GAT,1:10,class_weighting,GNNExplainer,9460,4,0.9790977443609021,0.525,1.0,,1.0,0.0,35
GAT,1:10,class_weighting,GNNExplainer,9466,4,0.9792481203007517,0.525,1.0,,1.0,0.0,38
GAT,1:10,class_weighting,GNNExplainer,8472,2,0.9825563909774434,0.25,1.0,,1.0,0.0,13
GAT,1:10,class_weighting,GNNExplainer,8270,1,0.993984962406015,0.5333333333333333,1.0,,1.0,0.0,25
GAT,1:10,class_weighting,GNNExplainer,9121,3,0.976842105263158,0.5416666666666666,0.0,,1.0,0.0,26
GAT,1:10,class_weighting,PGExplainer,8355,1,,0.2727272727272727,,,,,38
GAT,1:10,class_weighting,PGExplainer,9420,4,,0.2692307692307692,,,,,32
GAT,1:10,class_weighting,PGExplainer,8224,1,,0.47619047619047616,,,,,36
GAT,1:10,class_weighting,PGExplainer,8950,3,,0.7,,,,,29
GAT,1:10,class_weighting,PGExplainer,8687,2,,0.5,,,,,30
GAT,1:10,class_weighting,PGExplainer,8566,2,,0.5,,,,,18
GAT,1:10,class_weighting,PGExplainer,9282,4,,0.7333333333333333,,,,,26
GAT,1:10,class_weighting,PGExplainer,8536,2,,0.375,,,,,21
GAT,1:10,class_weighting,PGExplainer,8053,1,,0.09090909090909091,,,,,83
GAT,1:10,class_weighting,PGExplainer,8399,2,,0.5,,,,,20
GAT,1:10,class_weighting,PGExplainer,8716,2,,0.5,,,,,23
GAT,1:10,class_weighting,PGExplainer,9468,4,,0.375,,,,,33
GAT,1:10,class_weighting,PGExplainer,8147,1,,0.7058823529411765,,,,,28
GAT,1:10,class_weighting,PGExplainer,9495,4,,0.8666666666666667,,,,,26
GAT,1:10,class_weighting,PGExplainer,9259,4,,0.8333333333333334,,,,,26
GAT,1:10,class_weighting,PGExplainer,8335,1,,0.5238095238095238,,,,,33
GAT,1:10,class_weighting,PGExplainer,8226,1,,0.4523809523809524,,,,,33
GAT,1:10,class_weighting,PGExplainer,8029,1,,0.8181818181818182,,,,,25
GAT,1:10,class_weighting,PGExplainer,9313,4,,0.4411764705882353,,,,,32
GAT,1:10,class_weighting,PGExplainer,9366,4,,0.6153846153846154,,,,,27
GAT,1:10,class_weighting,PGExplainer,8564,2,,0.625,,,,,19
GAT,1:10,class_weighting,PGExplainer,9343,4,,0.625,,,,,32
GAT,1:10,class_weighting,PGExplainer,9488,4,,0.4666666666666667,,,,,67
GAT,1:10,class_weighting,PGExplainer,8445,2,,0.375,,,,,31
GAT,1:10,class_weighting,PGExplainer,8331,1,,0.5714285714285714,,,,,30
GAT,1:10,class_weighting,PGExplainer,9460,4,,0.5,,,,,35
GAT,1:10,class_weighting,PGExplainer,9466,4,,0.25,,,,,38
GAT,1:10,class_weighting,PGExplainer,8472,2,,0.5,,,,,13
GAT,1:10,class_weighting,PGExplainer,8270,1,,0.4000000000000001,,,,,25
GAT,1:10,class_weighting,PGExplainer,9121,3,,0.4166666666666667,,,,,26
GAT,1:10,class_weighting,GNNShap,8355,1,0.9293233082706764,,0.0,0.9886812918258695,,,38
GAT,1:10,class_weighting,GNNShap,9420,4,0.9249624060150377,,1.0,0.9362500080269461,,,32
GAT,1:10,class_weighting,GNNShap,8224,1,0.9736842105263157,,0.0,0.9432102192976591,,,36
GAT,1:10,class_weighting,GNNShap,8950,3,0.8503759398496241,,0.0,0.951306820977574,,,29
GAT,1:10,class_weighting,GNNShap,8687,2,0.9861654135338345,,1.0,0.9660560040272144,,,30
GAT,1:10,class_weighting,GNNShap,8566,2,0.9663157894736841,,1.0,0.8763600228475802,,,18
GAT,1:10,class_weighting,GNNShap,9282,4,0.9584962406015036,,0.0,0.977943398079318,,,26
GAT,1:10,class_weighting,GNNShap,8536,2,0.9699248120300752,,0.0,0.9182854009679025,,,21
GAT,1:10,class_weighting,GNNShap,8053,1,0.9554887218045112,,0.0,0.9711741420450668,,,83
GAT,1:10,class_weighting,GNNShap,8399,2,0.976390977443609,,0.0,0.9486655985915297,,,20
GAT,1:10,class_weighting,GNNShap,8716,2,0.9624060150375937,,1.0,0.9813854886337797,,,23
GAT,1:10,class_weighting,GNNShap,9468,4,0.959097744360902,,0.0,0.9180312265144259,,,33
GAT,1:10,class_weighting,GNNShap,8147,1,0.9598496240601504,,0.0,0.8938287440503092,,,28
GAT,1:10,class_weighting,GNNShap,9495,4,0.9870676691729322,,0.0,0.95013419207258,,,26
GAT,1:10,class_weighting,GNNShap,9259,4,0.9526315789473683,,0.0,0.9718566205268029,,,26
GAT,1:10,class_weighting,GNNShap,8335,1,0.9604511278195489,,0.0,0.9682812861540224,,,33
GAT,1:10,class_weighting,GNNShap,8226,1,0.9750375939849626,,0.0,0.9509316983313006,,,33
GAT,1:10,class_weighting,GNNShap,8029,1,0.9748872180451127,,0.0,0.9456623447522489,,,25
GAT,1:10,class_weighting,GNNShap,9313,4,0.9539849624060149,,0.0,0.9656479868489132,,,32
GAT,1:10,class_weighting,GNNShap,9366,4,0.9702255639097743,,0.0,0.936379446290917,,,27
GAT,1:10,class_weighting,GNNShap,8564,2,0.9733834586466166,,1.0,0.9618774428015723,,,19
GAT,1:10,class_weighting,GNNShap,9343,4,0.9777443609022555,,0.0,0.958374627632411,,,32
GAT,1:10,class_weighting,GNNShap,9488,4,0.9233082706766915,,0.0,0.9806521485998166,,,67
GAT,1:10,class_weighting,GNNShap,8445,2,0.9481203007518795,,0.0,0.9693201766638652,,,31
GAT,1:10,class_weighting,GNNShap,8331,1,0.9672180451127821,,0.0,0.9348446074772767,,,30
GAT,1:10,class_weighting,GNNShap,9460,4,0.96,,0.0,0.966125682821635,,,35
GAT,1:10,class_weighting,GNNShap,9466,4,0.9199999999999997,,0.0,0.9365485972399668,,,38
GAT,1:10,class_weighting,GNNShap,8472,2,0.9845112781954887,,1.0,0.9683619932701589,,,13
GAT,1:10,class_weighting,GNNShap,8270,1,0.9595488721804509,,0.0,0.9275061898042015,,,25
GAT,1:10,class_weighting,GNNShap,9121,3,0.8580451127819548,,0.0,0.9872344559808262,,,26
GAT,1:10,focal_loss,GNNExplainer,9354,4,0.9545864661654135,0.525,0.0,,1.0,0.0,35
GAT,1:10,focal_loss,GNNExplainer,8051,1,0.8918796992481202,0.5714285714285714,0.0,,1.0,0.0,32
GAT,1:10,focal_loss,GNNExplainer,8340,1,0.9218045112781954,0.5681818181818182,1.0,,1.0,0.0,32
GAT,1:10,focal_loss,GNNExplainer,9343,4,0.9206015037593985,0.65,1.0,,1.0,0.0,32
GAT,1:10,focal_loss,GNNExplainer,8687,2,0.9675187969924812,0.625,0.0,,1.0,0.0,30
GAT,1:10,focal_loss,GNNExplainer,9184,3,0.9145864661654134,0.53125,0.0,,1.0,0.0,35
GAT,1:10,focal_loss,GNNExplainer,9320,4,0.9276691729323309,0.5294117647058824,0.0,,1.0,0.0,38
GAT,1:10,focal_loss,GNNExplainer,9313,4,0.9578947368421054,0.5294117647058824,0.0,,1.0,0.0,32
GAT,1:10,focal_loss,GNNExplainer,8058,1,0.9148872180451129,0.5454545454545454,1.0,,1.0,0.0,33
GAT,1:10,focal_loss,GNNExplainer,8130,1,0.9282706766917291,0.5909090909090909,0.0,,1.0,0.0,19
GAT,1:10,focal_loss,GNNExplainer,9541,4,0.9063157894736842,0.5666666666666667,1.0,,1.0,0.0,26
GAT,1:10,focal_loss,GNNExplainer,9399,4,0.9485714285714284,0.5833333333333334,0.0,,1.0,0.0,28
GAT,1:10,focal_loss,GNNExplainer,9426,4,0.9485714285714284,0.5294117647058824,0.0,,1.0,0.0,30
GAT,1:10,focal_loss,GNNExplainer,9407,4,0.9508270676691728,0.5,0.0,,1.0,0.0,40
GAT,1:10,focal_loss,GNNExplainer,8897,3,0.9348872180451127,0.5294117647058824,0.0,,1.0,0.0,35
GAT,1:10,focal_loss,GNNExplainer,8298,1,0.9300751879699247,0.625,0.0,,1.0,0.0,32
GAT,1:10,focal_loss,GNNExplainer,9300,4,0.908421052631579,0.5333333333333333,0.0,,1.0,0.0,30
GAT,1:10,focal_loss,GNNExplainer,8081,1,0.9230075187969925,0.5,0.0,,1.0,0.0,38
GAT,1:10,focal_loss,GNNExplainer,8445,2,0.950676691729323,0.625,1.0,,1.0,0.0,31
GAT,1:10,focal_loss,GNNExplainer,8107,1,0.9375939849624059,0.7391304347826085,0.0,,1.0,0.0,83
GAT,1:10,focal_loss,GNNExplainer,9455,4,0.9557894736842105,0.525,0.0,,1.0,0.0,36
GAT,1:10,focal_loss,GNNExplainer,8094,1,0.9425563909774436,0.6,0.0,,1.0,0.0,32
GAT,1:10,focal_loss,GNNExplainer,8716,2,0.85593984962406,0.5,1.0,,1.0,0.0,23
GAT,1:10,focal_loss,GNNExplainer,9010,3,0.872781954887218,0.6071428571428571,0.0,,1.0,0.0,67
GAT,1:10,focal_loss,GNNExplainer,8155,1,0.9321804511278196,0.525,0.0,,1.0,0.0,36
GAT,1:10,focal_loss,GNNExplainer,8747,2,0.8076691729323308,0.375,1.0,,1.0,0.0,19
GAT,1:10,focal_loss,GNNExplainer,9540,4,0.9539849624060149,0.5333333333333333,0.0,,1.0,0.0,32
GAT,1:10,focal_loss,GNNExplainer,9350,4,0.9180451127819549,0.525,0.0,,1.0,0.0,36
GAT,1:10,focal_loss,GNNExplainer,8059,1,0.9586466165413533,0.5454545454545454,0.0,,1.0,0.0,37
GAT,1:10,focal_loss,GNNExplainer,9172,3,0.9390977443609021,0.5208333333333334,0.0,,1.0,0.0,40
GAT,1:10,focal_loss,PGExplainer,9354,4,,0.375,,,,,35
GAT,1:10,focal_loss,PGExplainer,8051,1,,0.5,,,,,32
GAT,1:10,focal_loss,PGExplainer,8340,1,,0.5,,,,,32
GAT,1:10,focal_loss,PGExplainer,9343,4,,0.525,,,,,32
GAT,1:10,focal_loss,PGExplainer,8687,2,,0.375,,,,,30
GAT,1:10,focal_loss,PGExplainer,9184,3,,0.0625,,,,,35
GAT,1:10,focal_loss,PGExplainer,9320,4,,0.058823529411764705,,,,,38
GAT,1:10,focal_loss,PGExplainer,9313,4,,0.2647058823529412,,,,,32
GAT,1:10,focal_loss,PGExplainer,8058,1,,0.5909090909090909,,,,,33
GAT,1:10,focal_loss,PGExplainer,8130,1,,0.7272727272727273,,,,,19
GAT,1:10,focal_loss,PGExplainer,9541,4,,0.5333333333333333,,,,,26
GAT,1:10,focal_loss,PGExplainer,9399,4,,0.5555555555555556,,,,,28
GAT,1:10,focal_loss,PGExplainer,9426,4,,0.4117647058823529,,,,,30
GAT,1:10,focal_loss,PGExplainer,9407,4,,0.3888888888888889,,,,,40
GAT,1:10,focal_loss,PGExplainer,8897,3,,0.3235294117647059,,,,,35
GAT,1:10,focal_loss,PGExplainer,8298,1,,0.625,,,,,32
GAT,1:10,focal_loss,PGExplainer,9300,4,,0.5,,,,,30
GAT,1:10,focal_loss,PGExplainer,8081,1,,0.1956521739130435,,,,,38
GAT,1:10,focal_loss,PGExplainer,8445,2,,0.125,,,,,31
GAT,1:10,focal_loss,PGExplainer,8107,1,,0.0,,,,,83
GAT,1:10,focal_loss,PGExplainer,9455,4,,0.35,,,,,36
GAT,1:10,focal_loss,PGExplainer,8094,1,,0.41999999999999993,,,,,32
GAT,1:10,focal_loss,PGExplainer,8716,2,,0.25,,,,,23
GAT,1:10,focal_loss,PGExplainer,9010,3,,0.0,,,,,67
GAT,1:10,focal_loss,PGExplainer,8155,1,,0.15,,,,,36
GAT,1:10,focal_loss,PGExplainer,8747,2,,0.0,,,,,19
GAT,1:10,focal_loss,PGExplainer,9540,4,,0.16666666666666666,,,,,32
GAT,1:10,focal_loss,PGExplainer,9350,4,,0.325,,,,,36
GAT,1:10,focal_loss,PGExplainer,8059,1,,0.4318181818181818,,,,,37
GAT,1:10,focal_loss,PGExplainer,9172,3,,0.5625,,,,,40
GAT,1:10,focal_loss,GNNShap,9354,4,0.9965413533834587,,0.0,0.9365074456788763,,,35
GAT,1:10,focal_loss,GNNShap,8051,1,0.9957894736842106,,1.0,0.9633467785489707,,,32
GAT,1:10,focal_loss,GNNShap,8340,1,0.9918796992481201,,0.0,0.9585265835853244,,,32
GAT,1:10,focal_loss,GNNShap,9343,4,0.9959398496240601,,0.0,0.9409054456558437,,,32
GAT,1:10,focal_loss,GNNShap,8687,2,0.9921804511278195,,1.0,0.9684864452223956,,,30
GAT,1:10,focal_loss,GNNShap,9184,3,0.9912781954887218,,0.0,0.9676581184121702,,,35
GAT,1:10,focal_loss,GNNShap,9320,4,0.9962406015037593,,0.0,0.9577518558285618,,,38
GAT,1:10,focal_loss,GNNShap,9313,4,0.9957894736842106,,0.0,0.9586837563194779,,,32
GAT,1:10,focal_loss,GNNShap,8058,1,0.9945864661654135,,1.0,0.9334182889740088,,,33
GAT,1:10,focal_loss,GNNShap,8130,1,0.9990977443609023,,1.0,0.9689253582806234,,,19
GAT,1:10,focal_loss,GNNShap,9541,4,0.9987969924812031,,0.0,0.9543504096598419,,,26
GAT,1:10,focal_loss,GNNShap,9399,4,0.9957894736842106,,0.0,0.9154745041239719,,,28
GAT,1:10,focal_loss,GNNShap,9426,4,0.9948872180451127,,0.0,0.9588355516011908,,,30
GAT,1:10,focal_loss,GNNShap,9407,4,0.986766917293233,,1.0,0.9626231239610448,,,40
GAT,1:10,focal_loss,GNNShap,8897,3,0.9744360902255638,,0.0,0.9771687440782062,,,35
GAT,1:10,focal_loss,GNNShap,8298,1,0.9993984962406015,,0.0,0.9755077647033392,,,32
GAT,1:10,focal_loss,GNNShap,9300,4,1.0,,0.0,0.9582749696788548,,,30
GAT,1:10,focal_loss,GNNShap,8081,1,0.998045112781955,,0.0,0.9432804328901006,,,38
GAT,1:10,focal_loss,GNNShap,8445,2,0.9971428571428571,,1.0,0.951912207810971,,,31
GAT,1:10,focal_loss,GNNShap,8107,1,0.9418045112781954,,0.0,0.9873543394104087,,,83
GAT,1:10,focal_loss,GNNShap,9455,4,0.9968421052631579,,1.0,0.9369281176096969,,,36
GAT,1:10,focal_loss,GNNShap,8094,1,0.9972932330827067,,0.0,0.9739789581461972,,,32
GAT,1:10,focal_loss,GNNShap,8716,2,1.0,,1.0,0.9693434594408972,,,23
GAT,1:10,focal_loss,GNNShap,9010,3,0.9873684210526316,,0.0,0.9869502483031758,,,67
GAT,1:10,focal_loss,GNNShap,8155,1,0.9963909774436089,,0.0,0.9456940993639747,,,36
GAT,1:10,focal_loss,GNNShap,8747,2,1.0,,0.0,0.9563923546803341,,,19
GAT,1:10,focal_loss,GNNShap,9540,4,0.9927819548872179,,0.0,0.9278453539400179,,,32
GAT,1:10,focal_loss,GNNShap,9350,4,0.9966917293233083,,0.0,0.9456076909660718,,,36
GAT,1:10,focal_loss,GNNShap,8059,1,0.9987969924812031,,0.0,0.9508510460486292,,,37
GAT,1:10,focal_loss,GNNShap,9172,3,0.9918796992481201,,0.0,0.9751581530866515,,,40
GAT,1:50,none,GNNExplainer,9103,3,0.9902255639097742,0.5294117647058824,1.0,,1.0,1.0,36
GAT,1:50,none,GNNExplainer,9172,3,0.9969924812030075,0.5208333333333334,1.0,,1.0,1.0,40
GAT,1:50,none,GNNExplainer,8897,3,0.9830075187969923,0.5294117647058824,0.0,,1.0,1.0,35
GAT,1:50,none,GNNExplainer,9176,3,0.9909774436090226,0.5208333333333334,0.0,,1.0,1.0,40
GAT,1:50,none,GNNExplainer,8921,3,0.995639097744361,0.5909090909090909,0.0,,1.0,1.0,36
GAT,1:50,none,GNNExplainer,9096,3,0.9885714285714287,0.5294117647058824,0.0,,1.0,1.0,34
GAT,1:50,none,GNNExplainer,8900,3,0.983157894736842,0.5454545454545454,1.0,,1.0,1.0,102
GAT,1:50,none,GNNExplainer,8899,3,0.9951879699248121,0.5294117647058824,1.0,,1.0,1.0,38
GAT,1:50,none,GNNExplainer,9178,3,0.9944360902255639,0.5208333333333334,1.0,,1.0,1.0,39
GAT,1:50,none,GNNExplainer,8917,3,0.9978947368421054,0.5227272727272727,0.0,,1.0,1.0,39
GAT,1:50,none,GNNExplainer,9046,3,0.9924812030075187,0.5333333333333333,1.0,,1.0,1.0,32
GAT,1:50,none,GNNExplainer,9112,3,0.991127819548872,0.5294117647058824,1.0,,1.0,1.0,33
GAT,1:50,none,GNNExplainer,9174,3,0.9938345864661653,0.5208333333333334,1.0,,1.0,1.0,41
GAT,1:50,none,GNNExplainer,8906,3,0.9936842105263158,0.5227272727272727,1.0,,1.0,1.0,37
GAT,1:50,none,GNNExplainer,8950,3,0.9924812030075186,0.5333333333333333,1.0,,1.0,1.0,29
GAT,1:50,none,PGExplainer,9103,3,,0.8235294117647058,,,,,36
GAT,1:50,none,PGExplainer,9172,3,,0.875,,,,,40
GAT,1:50,none,PGExplainer,8897,3,,0.7647058823529412,,,,,35
GAT,1:50,none,PGExplainer,9176,3,,0.875,,,,,40
GAT,1:50,none,PGExplainer,8921,3,,0.8636363636363636,,,,,36
GAT,1:50,none,PGExplainer,9096,3,,0.8235294117647058,,,,,34
GAT,1:50,none,PGExplainer,8900,3,,0.5,,,,,102
GAT,1:50,none,PGExplainer,8899,3,,0.7941176470588235,,,,,38
GAT,1:50,none,PGExplainer,9178,3,,0.875,,,,,39
GAT,1:50,none,PGExplainer,8917,3,,0.8636363636363636,,,,,39
GAT,1:50,none,PGExplainer,9046,3,,0.7,,,,,32
GAT,1:50,none,PGExplainer,9112,3,,0.8235294117647058,,,,,33
GAT,1:50,none,PGExplainer,9174,3,,0.875,,,,,41
GAT,1:50,none,PGExplainer,8906,3,,0.8636363636363636,,,,,37
GAT,1:50,none,PGExplainer,8950,3,,0.8000000000000002,,,,,29
GAT,1:50,none,GNNShap,9103,3,0.9954887218045112,,0.0,0.9087872362593877,,,36
GAT,1:50,none,GNNShap,9172,3,0.9903759398496239,,1.0,0.9147007800964302,,,40
GAT,1:50,none,GNNShap,8897,3,0.9945864661654135,,0.0,0.8876551631621904,,,35
GAT,1:50,none,GNNShap,9176,3,0.9881203007518797,,0.0,0.9213657623672603,,,40
GAT,1:50,none,GNNShap,8921,3,0.9948872180451127,,0.0,0.8819169069909425,,,36
GAT,1:50,none,GNNShap,9096,3,0.9900751879699248,,0.0,0.9076514544018913,,,34
GAT,1:50,none,GNNShap,8900,3,0.9106766917293232,,0.0,0.9709906591680685,,,102
GAT,1:50,none,GNNShap,8899,3,0.9972932330827066,,0.0,0.9376575479472079,,,38
GAT,1:50,none,GNNShap,9178,3,0.9896240601503757,,1.0,0.9303907999129333,,,39
GAT,1:50,none,GNNShap,8917,3,0.9942857142857141,,0.0,0.9135727060527691,,,39
GAT,1:50,none,GNNShap,9046,3,0.9908270676691728,,0.0,0.8988471252569573,,,32
GAT,1:50,none,GNNShap,9112,3,0.9953383458646614,,0.0,0.8725430627774131,,,33
GAT,1:50,none,GNNShap,9174,3,0.9851127819548872,,0.0,0.864907843266099,,,41
GAT,1:50,none,GNNShap,8906,3,0.9921804511278195,,0.0,0.9456150711881903,,,37
GAT,1:50,none,GNNShap,8950,3,0.9968421052631579,,1.0,0.8888610855424506,,,29
GAT,1:50,class_weighting,GNNExplainer,8853,2,0.955639097744361,0.5,0.0,,1.0,0.0,20
GAT,1:50,class_weighting,GNNExplainer,8087,1,0.9658646616541352,0.5652173913043478,1.0,,1.0,0.0,35
GAT,1:50,class_weighting,GNNExplainer,9443,4,0.9840601503759396,0.55,1.0,,1.0,0.0,27
GAT,1:50,class_weighting,GNNExplainer,8950,3,0.987218045112782,0.5333333333333333,0.0,,1.0,0.0,29
GAT,1:50,class_weighting,GNNExplainer,8053,1,0.9657142857142856,0.75,0.0,,1.0,0.0,83
GAT,1:50,class_weighting,GNNExplainer,9266,4,0.9783458646616541,0.5416666666666666,0.0,,1.0,0.0,30
GAT,1:50,class_weighting,GNNExplainer,8065,1,0.9909774436090224,0.5227272727272727,1.0,,1.0,0.0,40
GAT,1:50,class_weighting,GNNExplainer,9471,4,0.9884210526315786,0.525,1.0,,1.0,0.0,33
GAT,1:50,class_weighting,GNNExplainer,8800,2,0.8565413533834587,0.5,0.0,,1.0,0.0,27
GAT,1:50,class_weighting,GNNExplainer,9468,4,0.9861654135338345,0.575,1.0,,1.0,0.0,33
GAT,1:50,class_weighting,GNNExplainer,9340,4,0.9748872180451127,0.55,1.0,,1.0,0.0,34
GAT,1:50,class_weighting,GNNExplainer,9029,3,0.9812030075187967,0.5294117647058824,0.0,,1.0,0.0,32
GAT,1:50,class_weighting,GNNExplainer,8147,1,0.9875187969924811,0.5294117647058824,1.0,,1.0,0.0,28
GAT,1:50,class_weighting,GNNExplainer,9366,4,0.9753383458646614,0.5384615384615384,1.0,,1.0,0.0,27
GAT,1:50,class_weighting,GNNExplainer,8839,2,0.9715789473684208,0.375,0.0,,1.0,0.0,27
GAT,1:50,class_weighting,GNNExplainer,8267,1,0.9046616541353382,0.7666666666666667,1.0,,1.0,0.0,50
GAT,1:50,class_weighting,GNNExplainer,8121,1,0.9753383458646617,0.5652173913043478,1.0,,1.0,0.0,35
GAT,1:50,class_weighting,GNNExplainer,9411,4,0.986766917293233,0.5384615384615384,1.0,,1.0,0.0,30
GAT,1:50,class_weighting,GNNExplainer,8424,2,0.948421052631579,0.5,1.0,,1.0,0.0,29
GAT,1:50,class_weighting,GNNExplainer,8100,1,0.9884210526315789,0.54,0.0,,1.0,0.0,35
GAT,1:50,class_weighting,GNNExplainer,9425,4,0.9682706766917292,0.5294117647058824,1.0,,1.0,0.0,31
GAT,1:50,class_weighting,GNNExplainer,8900,3,0.9784962406015036,0.6136363636363636,0.0,,1.0,0.0,102
GAT,1:50,class_weighting,GNNExplainer,9062,3,0.9938345864661653,0.5263157894736842,0.0,,1.0,0.0,37
GAT,1:50,class_weighting,GNNExplainer,9540,4,0.9711278195488722,0.5333333333333333,1.0,,1.0,0.0,32
GAT,1:50,class_weighting,GNNExplainer,8066,1,0.9798496240601503,0.5454545454545454,1.0,,1.0,0.0,36
GAT,1:50,class_weighting,GNNExplainer,9464,4,0.9825563909774436,0.525,1.0,,1.0,0.0,36
GAT,1:50,class_weighting,GNNExplainer,9273,4,0.9524812030075187,0.6666666666666666,0.0,,1.0,0.0,73
GAT,1:50,class_weighting,GNNExplainer,8717,2,0.9821052631578946,0.3333333333333333,0.0,,1.0,0.0,21
GAT,1:50,class_weighting,GNNExplainer,8339,1,0.9887218045112782,0.6363636363636364,0.0,,1.0,0.0,28
GAT,1:50,class_weighting,GNNExplainer,8123,1,0.9858646616541353,0.6304347826086957,1.0,,1.0,0.0,31
GAT,1:50,class_weighting,PGExplainer,8853,2,,0.625,,,,,20
GAT,1:50,class_weighting,PGExplainer,8087,1,,0.8695652173913043,,,,,35
GAT,1:50,class_weighting,PGExplainer,9443,4,,0.8000000000000002,,,,,27
GAT,1:50,class_weighting,PGExplainer,8950,3,,0.8000000000000002,,,,,29
GAT,1:50,class_weighting,PGExplainer,8053,1,,0.7045454545454546,,,,,83
GAT,1:50,class_weighting,PGExplainer,9266,4,,0.8333333333333334,,,,,30
GAT,1:50,class_weighting,PGExplainer,8065,1,,0.9090909090909091,,,,,40
GAT,1:50,class_weighting,PGExplainer,9471,4,,0.9,,,,,33
GAT,1:50,class_weighting,PGExplainer,8800,2,,0.625,,,,,27
GAT,1:50,class_weighting,PGExplainer,9468,4,,0.9,,,,,33
