graph_seed,architecture,scenario,balancing,model_seed,explainer,node,node_typ,spearman,plaus_edge,plaus_feat,shap_conc,fid_plus,fid_minus,sub_n_nodes
0,GAT,1:1,none,43,GNNShap,9362,4,0.9966917293233081,,0.0,0.9288334353606661,0.3052322268486023,0.4444589912891388,25
0,GAT,1:1,none,43,GNNShap,8339,1,0.9966917293233081,,0.0,0.9174997815546778,0.6525979042053223,0.295637309551239,28
0,GAT,1:1,none,43,GNNShap,9238,4,0.9726315789473684,,0.0,0.9009807276294399,0.8287078142166138,0.002087414264678955,39
0,GAT,1:1,none,43,GNNShap,8519,2,0.9873684210526316,,1.0,0.9422061620673029,0.12117165327072144,0.37929394841194153,21
0,GAT,1:1,none,44,GNNExplainer,9459,4,0.9815037593984961,0.525,0.0,,0.8146674036979675,0.06576210260391235,35
0,GAT,1:1,none,44,GNNExplainer,8749,2,0.9557894736842103,0.25,1.0,,0.5632253289222717,-0.4203980565071106,19
0,GAT,1:1,none,44,GNNExplainer,8355,1,0.9809022556390975,0.7727272727272727,0.0,,0.3734186887741089,-0.08042401075363159,38
0,GAT,1:1,none,44,GNNExplainer,8346,1,0.9789473684210528,0.5454545454545454,0.0,,0.4725795388221741,-0.041903674602508545,35
0,GAT,1:1,none,44,GNNExplainer,9411,4,0.9741353383458646,0.5384615384615384,0.0,,0.9517679810523987,-0.026447594165802002,30
0,GAT,1:1,none,44,GNNExplainer,8053,1,0.9882706766917291,0.8181818181818182,0.0,,0.08774882555007935,-0.05488067865371704,83
0,GAT,1:1,none,44,GNNExplainer,8209,1,0.9769924812030075,0.6590909090909091,0.0,,0.8034206628799438,-0.031746625900268555,25
0,GAT,1:1,none,44,GNNExplainer,9468,4,0.9699248120300752,0.575,0.0,,0.1375577449798584,0.012874186038970947,33
0,GAT,1:1,none,44,GNNExplainer,9488,4,0.9687218045112781,0.7333333333333333,0.0,,0.2907754182815552,-0.1775374412536621,67
0,GAT,1:1,none,44,GNNExplainer,8404,2,0.9245112781954885,0.375,1.0,,0.5216079950332642,-0.12381482124328613,25
0,GAT,1:1,none,44,GNNExplainer,8717,2,0.9642105263157894,0.3333333333333333,1.0,,0.4150022268295288,-0.2677834630012512,21
0,GAT,1:1,none,44,GNNExplainer,9141,3,0.9866165413533834,0.5333333333333333,0.0,,0.886224627494812,-0.037410199642181396,30
0,GAT,1:1,none,44,GNNExplainer,8270,1,0.9763909774436088,0.5333333333333333,1.0,,0.9165359735488892,0.0873526930809021,25
0,GAT,1:1,none,44,GNNExplainer,9178,3,0.9738345864661653,0.5208333333333334,0.0,,0.07165396213531494,-0.005549252033233643,39
0,GAT,1:1,none,44,GNNExplainer,9417,4,0.9601503759398495,0.5384615384615384,0.0,,0.8947633504867554,-0.03253531455993652,34
0,GAT,1:1,none,44,GNNExplainer,8226,1,0.9790977443609024,0.5238095238095238,0.0,,0.6991845369338989,0.01607358455657959,33
0,GAT,1:1,none,44,GNNExplainer,8224,1,0.9822556390977443,0.5476190476190477,0.0,,0.302193284034729,-0.00732731819152832,36
0,GAT,1:1,none,44,GNNExplainer,9320,4,0.9786466165413532,0.5294117647058824,0.0,,0.9244095683097839,-0.04824644327163696,38
0,GAT,1:1,none,44,GNNExplainer,9273,4,0.9754887218045111,0.7666666666666667,0.0,,0.7861640453338623,-0.20311295986175537,73
0,GAT,1:1,none,44,GNNExplainer,8627,2,0.9517293233082705,0.25,1.0,,0.5270020365715027,-0.35859060287475586,18
0,GAT,1:1,none,44,GNNExplainer,8694,2,0.9720300751879698,0.375,0.0,,0.46523359417915344,-0.16436368227005005,24
0,GAT,1:1,none,44,GNNExplainer,8855,2,0.9566917293233083,0.6666666666666666,0.0,,0.7718937397003174,-0.15496963262557983,18
0,GAT,1:1,none,44,GNNExplainer,8745,2,0.9604511278195489,0.5,0.0,,0.4557502865791321,-0.2820994257926941,21
0,GAT,1:1,none,44,GNNExplainer,8420,2,0.9821052631578947,0.5,0.0,,0.005848944187164307,-0.10682672262191772,21
0,GAT,1:1,none,44,GNNExplainer,8522,2,0.9535338345864662,0.5,1.0,,0.9375470876693726,-0.05703860521316528,21
0,GAT,1:1,none,44,GNNExplainer,8029,1,0.9885714285714284,0.5454545454545454,1.0,,0.9236113429069519,-0.0521090030670166,25
0,GAT,1:1,none,44,GNNExplainer,9328,4,0.9691729323308271,0.55,0.0,,0.7857850193977356,-0.18597394227981567,28
0,GAT,1:1,none,44,GNNExplainer,9381,4,0.9777443609022555,0.525,0.0,,0.8671956062316895,-0.04657161235809326,40
0,GAT,1:1,none,44,GNNExplainer,8876,2,0.9654135338345865,0.5,1.0,,0.7814128398895264,-0.1810796856880188,17
0,GAT,1:1,none,44,GNNExplainer,9009,3,0.9923308270676691,0.5333333333333333,0.0,,0.8471236228942871,-0.015486717224121094,32
0,GAT,1:1,none,44,PGExplainer,9459,4,,0.925,,,0.7109311819076538,0.06576210260391235,35
0,GAT,1:1,none,44,PGExplainer,8749,2,,0.5,,,0.5493656992912292,-0.4177761673927307,19
0,GAT,1:1,none,44,PGExplainer,8355,1,,0.7272727272727273,,,-0.07475072145462036,-0.07521015405654907,38
0,GAT,1:1,none,44,PGExplainer,8346,1,,0.9318181818181818,,,0.011315226554870605,-0.041903555393218994,35
0,GAT,1:1,none,44,PGExplainer,9411,4,,0.8846153846153846,,,0.014113426208496094,0.00881814956665039,30
0,GAT,1:1,none,44,PGExplainer,8053,1,,0.8636363636363636,,,-0.07059323787689209,-0.020588219165802002,83
0,GAT,1:1,none,44,PGExplainer,8209,1,,0.9318181818181818,,,0.5594856142997742,-0.031746506690979004,25
0,GAT,1:1,none,44,PGExplainer,9468,4,,0.925,,,0.3831453323364258,0.012874364852905273,33
0,GAT,1:1,none,44,PGExplainer,9488,4,,0.6,,,-0.17742210626602173,-0.17448431253433228,67
0,GAT,1:1,none,44,PGExplainer,8404,2,,0.5,,,0.2012324333190918,-0.12789994478225708,25
0,GAT,1:1,none,44,PGExplainer,8717,2,,0.3333333333333333,,,0.5170211791992188,-0.269684374332428,21
0,GAT,1:1,none,44,PGExplainer,9141,3,,0.9,,,0.8896567821502686,-0.037410199642181396,30
0,GAT,1:1,none,44,PGExplainer,8270,1,,0.9,,,0.9069620966911316,0.08735281229019165,25
0,GAT,1:1,none,44,PGExplainer,9178,3,,0.875,,,-0.002291381359100342,-0.005549252033233643,39
0,GAT,1:1,none,44,PGExplainer,9417,4,,0.8846153846153846,,,0.6920831203460693,0.18346863985061646,34
0,GAT,1:1,none,44,PGExplainer,8226,1,,0.9047619047619048,,,0.015352249145507812,0.016073524951934814,33
0,GAT,1:1,none,44,PGExplainer,8224,1,,0.9047619047619048,,,-0.0069754719734191895,-0.00732731819152832,36
0,GAT,1:1,none,44,PGExplainer,9320,4,,0.9117647058823528,,,-0.06940686702728271,-0.02434450387954712,38
0,GAT,1:1,none,44,PGExplainer,9273,4,,0.8333333333333334,,,0.7513207197189331,-0.20252573490142822,73
0,GAT,1:1,none,44,PGExplainer,8627,2,,0.5,,,-0.3897441029548645,-0.35859042406082153,18
0,GAT,1:1,none,44,PGExplainer,8694,2,,0.5,,,-0.1574295163154602,-0.16038137674331665,24
0,GAT,1:1,none,44,PGExplainer,8855,2,,0.3333333333333333,,,-0.1548084020614624,-0.15551906824111938,18
0,GAT,1:1,none,44,PGExplainer,8745,2,,0.625,,,0.062203407287597656,-0.276708722114563,21
0,GAT,1:1,none,44,PGExplainer,8420,2,,0.75,,,0.8208601474761963,-0.10378408432006836,21
0,GAT,1:1,none,44,PGExplainer,8522,2,,0.5,,,0.5745145082473755,-0.05826282501220703,21
0,GAT,1:1,none,44,PGExplainer,8029,1,,0.8636363636363636,,,0.6904078722000122,0.19976651668548584,25
0,GAT,1:1,none,44,PGExplainer,9328,4,,0.85,,,0.491549551486969,0.21507054567337036,28
0,GAT,1:1,none,44,PGExplainer,9381,4,,0.925,,,0.07332730293273926,0.0088958740234375,40
0,GAT,1:1,none,44,PGExplainer,8876,2,,0.5,,,0.16338467597961426,-0.18107980489730835,17
0,GAT,1:1,none,44,PGExplainer,9009,3,,0.9,,,0.23362809419631958,-0.015486717224121094,32
0,GAT,1:1,none,44,GNNShap,9459,4,0.9744360902255638,,0.0,0.9639066571831505,0.4837859869003296,0.9094957709312439,35
0,GAT,1:1,none,44,GNNShap,8749,2,0.959548872180451,,0.0,0.9619671541452506,-0.10243529081344604,0.5566457509994507,19
0,GAT,1:1,none,44,GNNShap,8355,1,0.9691729323308269,,0.0,0.9657158098457206,0.8646575212478638,0.8529204726219177,38
0,GAT,1:1,none,44,GNNShap,8346,1,0.8169924812030075,,0.0,0.933011038543128,0.8524800539016724,0.26922696828842163,35
0,GAT,1:1,none,44,GNNShap,9411,4,0.9781954887218044,,0.0,0.9531267972931106,0.8610714673995972,0.11590999364852905,30
0,GAT,1:1,none,44,GNNShap,8053,1,0.8903759398496239,,0.0,0.9873002117501894,0.886523425579071,0.10239726305007935,83
0,GAT,1:1,none,44,GNNShap,8209,1,0.9790977443609024,,0.0,0.962379351232839,0.4181089401245117,0.8100088834762573,25
0,GAT,1:1,none,44,GNNShap,9468,4,0.9768421052631577,,0.0,0.9477738818766779,0.3803361654281616,0.8778943419456482,33
0,GAT,1:1,none,44,GNNShap,9488,4,0.9487218045112782,,0.0,0.9822141952804968,0.7141004204750061,0.18445080518722534,67
0,GAT,1:1,none,44,GNNShap,8404,2,0.9622556390977441,,0.0,0.9477737767522184,0.7931519150733948,0.2795295715332031,25
0,GAT,1:1,none,44,GNNShap,8717,2,0.9836090225563909,,0.0,0.9805326557986078,0.6106136441230774,0.39003607630729675,21
0,GAT,1:1,none,44,GNNShap,9141,3,0.9430075187969923,,0.0,0.9405009128199749,0.46775248646736145,0.9072178602218628,30
0,GAT,1:1,none,44,GNNShap,8270,1,0.9709774436090225,,0.0,0.9234502641003648,0.8191536068916321,0.15206503868103027,25
0,GAT,1:1,none,44,GNNShap,9178,3,0.9542857142857141,,0.0,0.9082163395466173,0.8863144516944885,-0.0021156668663024902,39
0,GAT,1:1,none,44,GNNShap,9417,4,0.9222556390977443,,0.0,0.9043569100026435,0.706812858581543,0.30122238397598267,34
0,GAT,1:1,none,44,GNNShap,8226,1,0.9560902255639097,,0.0,0.9252435333686517,0.8638115525245667,0.0007569789886474609,33
0,GAT,1:1,none,44,GNNShap,8224,1,0.9589473684210527,,0.0,0.9465691538531834,0.8642724752426147,0.021494150161743164,36
0,GAT,1:1,none,44,GNNShap,9320,4,0.9404511278195488,,0.0,0.93698176534772,0.855679452419281,0.14317917823791504,38
0,GAT,1:1,none,44,GNNShap,9273,4,0.955639097744361,,0.0,0.9820553557056044,0.7708761096000671,0.04110872745513916,73
0,GAT,1:1,none,44,GNNShap,8627,2,0.9818045112781952,,0.0,0.9593142342868036,0.44831153750419617,0.46034592390060425,18
0,GAT,1:1,none,44,GNNShap,8694,2,0.9633082706766917,,0.0,0.9274865696820507,0.6435410976409912,0.2639491558074951,24
0,GAT,1:1,none,44,GNNShap,8855,2,0.9496240601503757,,1.0,0.9666993202244949,0.7193120121955872,0.39213621616363525,18
0,GAT,1:1,none,44,GNNShap,8745,2,0.9846616541353382,,0.0,0.9306837988375867,0.5666678547859192,0.009115755558013916,21
0,GAT,1:1,none,44,GNNShap,8420,2,0.9739849624060148,,0.0,0.9221360997727788,0.5512174963951111,0.7729462385177612,21
0,GAT,1:1,none,44,GNNShap,8522,2,0.9648120300751879,,0.0,0.9666368911956656,0.8114814758300781,0.9155659079551697,21
0,GAT,1:1,none,44,GNNShap,8029,1,0.9637593984962404,,0.0,0.9227049541588647,0.6357423067092896,0.3431704640388489,25
0,GAT,1:1,none,44,GNNShap,9328,4,0.9264661654135338,,0.0,0.8642707433463557,0.12929224967956543,0.779308557510376,28
0,GAT,1:1,none,44,GNNShap,9381,4,0.9667669172932328,,0.0,0.9115993960710513,0.09347730875015259,0.8970762491226196,40
0,GAT,1:1,none,44,GNNShap,8876,2,0.9464661654135338,,1.0,0.9826299701427474,0.7096718549728394,0.01921367645263672,17
0,GAT,1:1,none,44,GNNShap,9009,3,0.9267669172932329,,0.0,0.9419342204908905,0.7679664492607117,0.0811922550201416,32
0,GAT,1:1,class_weighting,42,GNNExplainer,8355,1,0.9678195488721804,0.6818181818181818,1.0,,0.08933466672897339,-0.27385324239730835,38
0,GAT,1:1,class_weighting,42,GNNExplainer,9420,4,0.9633082706766917,0.5384615384615384,0.0,,0.9058117866516113,-0.0678948163986206,32
0,GAT,1:1,class_weighting,42,GNNExplainer,8224,1,0.9628571428571426,0.5476190476190477,0.0,,0.07737255096435547,-0.05093812942504883,36
0,GAT,1:1,class_weighting,42,GNNExplainer,8950,3,0.9687218045112782,0.5333333333333333,0.0,,0.5696727633476257,-0.012592196464538574,29
0,GAT,1:1,class_weighting,42,GNNExplainer,8698,2,0.9490225563909773,0.5,0.0,,0.6645596027374268,-0.30264991521835327,18
0,GAT,1:1,class_weighting,42,GNNExplainer,8571,2,0.9430075187969924,0.5,0.0,,0.32356736063957214,-0.23236191272735596,16
0,GAT,1:1,class_weighting,42,GNNExplainer,9282,4,0.9771428571428571,0.5666666666666667,1.0,,0.7302369475364685,-0.1267075538635254,26
0,GAT,1:1,class_weighting,42,GNNExplainer,8541,2,0.9545864661654134,0.6666666666666666,0.0,,0.8079789876937866,-0.1589311957359314,24
0,GAT,1:1,class_weighting,42,GNNExplainer,8053,1,0.9715789473684209,0.7045454545454546,0.0,,-0.0968635082244873,-0.10068559646606445,83
0,GAT,1:1,class_weighting,42,GNNExplainer,8399,2,0.9598496240601502,0.3333333333333333,0.0,,-0.08966493606567383,-0.3654214143753052,20
0,GAT,1:1,class_weighting,42,GNNExplainer,8722,2,0.9670676691729321,0.5,0.0,,0.7127237915992737,-0.2504255771636963,22
0,GAT,1:1,class_weighting,42,GNNExplainer,9468,4,0.9760902255639097,0.575,1.0,,0.8635083436965942,-0.06538307666778564,33
0,GAT,1:1,class_weighting,42,GNNExplainer,8147,1,0.9911278195488722,0.5294117647058824,0.0,,0.913210391998291,0.2524448037147522,28
0,GAT,1:1,class_weighting,42,GNNExplainer,9495,4,0.989624060150376,0.5666666666666667,1.0,,0.8128692507743835,-0.0610886812210083,26
0,GAT,1:1,class_weighting,42,GNNExplainer,9259,4,0.9568421052631578,0.5416666666666666,1.0,,0.8615633845329285,-0.13238221406936646,26
0,GAT,1:1,class_weighting,42,GNNExplainer,8335,1,0.9833082706766916,0.5476190476190477,1.0,,0.8635292649269104,-0.05580425262451172,33
0,GAT,1:1,class_weighting,42,GNNExplainer,8226,1,0.9858646616541351,0.5238095238095238,1.0,,-0.009105086326599121,-0.04565149545669556,33
0,GAT,1:1,class_weighting,42,GNNExplainer,8029,1,0.9839097744360901,0.5454545454545454,1.0,,0.7202281951904297,0.265860378742218,25
0,GAT,1:1,class_weighting,42,GNNExplainer,9313,4,0.981954887218045,0.5294117647058824,1.0,,0.8444963693618774,-0.11785858869552612,32
0,GAT,1:1,class_weighting,42,GNNExplainer,9366,4,0.9634586466165412,0.5384615384615384,1.0,,0.7198781967163086,-0.026111125946044922,27
0,GAT,1:1,class_weighting,42,GNNExplainer,8564,2,0.933533834586466,0.5,0.0,,0.44602546095848083,-0.23246550559997559,19
0,GAT,1:1,class_weighting,42,GNNExplainer,9343,4,0.9873684210526313,0.65,1.0,,0.6697742938995361,-0.008710682392120361,32
0,GAT,1:1,class_weighting,42,GNNExplainer,9488,4,0.9705263157894738,0.7333333333333333,0.0,,-0.009213268756866455,-0.11592477560043335,67
0,GAT,1:1,class_weighting,42,GNNExplainer,8445,2,0.9380451127819548,0.375,0.0,,-0.18526405096054077,0.33297082781791687,31
0,GAT,1:1,class_weighting,42,GNNExplainer,8331,1,0.9726315789473684,0.5952380952380952,1.0,,0.2652205228805542,-0.04393869638442993,30
0,GAT,1:1,class_weighting,42,GNNExplainer,9460,4,0.9798496240601503,0.525,1.0,,0.8705435395240784,-0.029598653316497803,35
0,GAT,1:1,class_weighting,42,GNNExplainer,9466,4,0.963609022556391,0.525,1.0,,0.829507052898407,-0.055739641189575195,38
0,GAT,1:1,class_weighting,42,GNNExplainer,8477,2,0.9762406015037592,0.5,0.0,,0.2740498483181,-0.2810090184211731,24
0,GAT,1:1,class_weighting,42,GNNExplainer,8270,1,0.978345864661654,0.5333333333333333,1.0,,0.9050081372261047,0.09814250469207764,25
0,GAT,1:1,class_weighting,42,GNNExplainer,9121,3,0.9733834586466166,0.5416666666666666,0.0,,0.8141481876373291,-0.15250688791275024,26
0,GAT,1:1,class_weighting,42,PGExplainer,8355,1,,0.3181818181818182,,,-0.26981884241104126,0.6846633553504944,38
0,GAT,1:1,class_weighting,42,PGExplainer,9420,4,,0.07692307692307693,,,-0.06789767742156982,0.9120734930038452,32
0,GAT,1:1,class_weighting,42,PGExplainer,8224,1,,0.47619047619047616,,,-0.041971683502197266,0.9214900732040405,36
0,GAT,1:1,class_weighting,42,PGExplainer,8950,3,,0.36666666666666664,,,-0.0017483234405517578,0.5256687998771667,29
0,GAT,1:1,class_weighting,42,PGExplainer,8698,2,,0.0,,,-0.30230021476745605,0.5508079528808594,18
0,GAT,1:1,class_weighting,42,PGExplainer,8571,2,,0.125,,,-0.23283934593200684,0.6991751194000244,16
0,GAT,1:1,class_weighting,42,PGExplainer,9282,4,,0.6333333333333333,,,-0.1575402021408081,0.8351966738700867,26
0,GAT,1:1,class_weighting,42,PGExplainer,8541,2,,0.0,,,-0.15699654817581177,0.3048595190048218,24
0,GAT,1:1,class_weighting,42,PGExplainer,8053,1,,0.0,,,-0.12266194820404053,0.8719924688339233,83
0,GAT,1:1,class_weighting,42,PGExplainer,8399,2,,0.16666666666666666,,,-0.3681361675262451,-0.3654214143753052,20
0,GAT,1:1,class_weighting,42,PGExplainer,8722,2,,0.125,,,-0.25105857849121094,0.7431687116622925,22
0,GAT,1:1,class_weighting,42,PGExplainer,9468,4,,0.35,,,-0.06555145978927612,0.8932411670684814,33
0,GAT,1:1,class_weighting,42,PGExplainer,8147,1,,0.735294117647059,,,-0.0607948899269104,0.935826301574707,28
0,GAT,1:1,class_weighting,42,PGExplainer,9495,4,,0.7,,,-0.12385672330856323,0.8718014359474182,26
0,GAT,1:1,class_weighting,42,PGExplainer,9259,4,,0.3333333333333333,,,-0.13238292932510376,0.8640670776367188,26
0,GAT,1:1,class_weighting,42,PGExplainer,8335,1,,0.6428571428571429,,,-0.0700225830078125,0.9195567965507507,33
0,GAT,1:1,class_weighting,42,PGExplainer,8226,1,,0.5,,,-0.024387896060943604,0.9376693964004517,33
0,GAT,1:1,class_weighting,42,PGExplainer,8029,1,,0.22727272727272727,,,-0.10460799932479858,0.8457455635070801,25
0,GAT,1:1,class_weighting,42,PGExplainer,9313,4,,0.3823529411764706,,,-0.11784040927886963,0.8574182391166687,32
0,GAT,1:1,class_weighting,42,PGExplainer,9366,4,,0.2692307692307692,,,-0.06267154216766357,0.9320266246795654,27
0,GAT,1:1,class_weighting,42,PGExplainer,8564,2,,0.25,,,-0.24006634950637817,0.7574644684791565,19
0,GAT,1:1,class_weighting,42,PGExplainer,9343,4,,0.6,,,-0.08086973428726196,0.8867660164833069,32
0,GAT,1:1,class_weighting,42,PGExplainer,9488,4,,0.0,,,-0.11626976728439331,-0.11713576316833496,67
0,GAT,1:1,class_weighting,42,PGExplainer,8445,2,,0.0,,,-0.2711939811706543,0.7268254160881042,31
0,GAT,1:1,class_weighting,42,PGExplainer,8331,1,,0.42857142857142855,,,-0.062326788902282715,0.9162213802337646,30
0,GAT,1:1,class_weighting,42,PGExplainer,9460,4,,0.47500000000000003,,,-0.09079211950302124,0.8930451273918152,35
0,GAT,1:1,class_weighting,42,PGExplainer,9466,4,,0.25,,,-0.08236122131347656,0.7751531004905701,38
0,GAT,1:1,class_weighting,42,PGExplainer,8477,2,,0.125,,,-0.28210705518722534,0.6991990208625793,24
0,GAT,1:1,class_weighting,42,PGExplainer,8270,1,,0.4666666666666667,,,-0.07498925924301147,0.9215477705001831,25
0,GAT,1:1,class_weighting,42,PGExplainer,9121,3,,0.5,,,-0.1525070071220398,0.8420501351356506,26
0,GAT,1:1,class_weighting,42,GNNShap,8355,1,0.9410526315789474,,0.0,0.9480129070545218,0.6491031050682068,0.2028910517692566,38
0,GAT,1:1,class_weighting,42,GNNShap,9420,4,0.9750375939849623,,1.0,0.9357010877992702,0.8434794545173645,0.06653636693954468,32
0,GAT,1:1,class_weighting,42,GNNShap,8224,1,0.9784962406015036,,0.0,0.9284946902154753,0.8661917448043823,0.06575191020965576,36
0,GAT,1:1,class_weighting,42,GNNShap,8950,3,0.8702255639097742,,0.0,0.9389334059242529,0.29033517837524414,0.986208975315094,29
0,GAT,1:1,class_weighting,42,GNNShap,8698,2,0.9081203007518797,,0.0,0.9772623787465031,0.5167529582977295,0.5749690532684326,18
0,GAT,1:1,class_weighting,42,GNNShap,8571,2,0.9733834586466166,,0.0,0.9465218079741822,0.5520391464233398,0.48468664288520813,16
0,GAT,1:1,class_weighting,42,GNNShap,9282,4,0.9708270676691729,,0.0,0.9390463718122918,0.4430246651172638,0.6537412405014038,26
0,GAT,1:1,class_weighting,42,GNNShap,8541,2,0.949172932330827,,0.0,0.964893349207882,0.7727003693580627,0.8248181343078613,24
0,GAT,1:1,class_weighting,42,GNNShap,8053,1,0.968421052631579,,0.0,0.9501303426267846,0.8293191194534302,0.021815896034240723,83
0,GAT,1:1,class_weighting,42,GNNShap,8399,2,0.9793984962406015,,0.0,0.9317969634331897,-0.11162763833999634,0.6087533235549927,20
0,GAT,1:1,class_weighting,42,GNNShap,8722,2,0.980751879699248,,0.0,0.9377832645720853,0.6762112379074097,0.23087507486343384,22
0,GAT,1:1,class_weighting,42,GNNShap,9468,4,0.980300751879699,,0.0,0.8867664249409108,0.24769490957260132,0.7321564555168152,33
0,GAT,1:1,class_weighting,42,GNNShap,8147,1,0.9739849624060151,,0.0,0.9099443472529352,0.3861580491065979,0.8715178966522217,28
0,GAT,1:1,class_weighting,42,GNNShap,9495,4,0.9772932330827068,,0.0,0.9268926143890933,0.7992156147956848,0.3115788698196411,26
0,GAT,1:1,class_weighting,42,GNNShap,9259,4,0.9664661654135338,,0.0,0.9535353830358391,0.30437493324279785,0.7742146849632263,26
0,GAT,1:1,class_weighting,42,GNNShap,8335,1,0.9613533834586466,,0.0,0.8844053846822556,0.862328052520752,-0.02206265926361084,33
0,GAT,1:1,class_weighting,42,GNNShap,8226,1,0.9917293233082708,,0.0,0.9371995960624894,0.8152812719345093,-0.03002685308456421,33
0,GAT,1:1,class_weighting,42,GNNShap,8029,1,0.9864661654135338,,0.0,0.9183702856526551,0.8055981397628784,0.11515659093856812,25
0,GAT,1:1,class_weighting,42,GNNShap,9313,4,0.9667669172932328,,0.0,0.9583794154050427,0.14374053478240967,0.8315502405166626,32
0,GAT,1:1,class_weighting,42,GNNShap,9366,4,0.9812030075187967,,0.0,0.9231246014521733,0.09224563837051392,0.9063170552253723,27
0,GAT,1:1,class_weighting,42,GNNShap,8564,2,0.972781954887218,,0.0,0.9435962992820738,0.728873074054718,-0.015952348709106445,19
0,GAT,1:1,class_weighting,42,GNNShap,9343,4,0.9784962406015036,,0.0,0.9265792051472774,0.5871213674545288,0.6444375514984131,32
0,GAT,1:1,class_weighting,42,GNNShap,9488,4,0.8681203007518796,,0.0,0.982085032219306,0.7795036435127258,0.7300416827201843,67
0,GAT,1:1,class_weighting,42,GNNShap,8445,2,0.9667669172932329,,0.0,0.9592528289683315,0.6466245651245117,0.5892564058303833,31
0,GAT,1:1,class_weighting,42,GNNShap,8331,1,0.9616541353383458,,0.0,0.8937172270192795,0.8742711544036865,-0.015301287174224854,30
0,GAT,1:1,class_weighting,42,GNNShap,9460,4,0.984812030075188,,0.0,0.9475428540403741,0.8189695477485657,0.14423096179962158,35
0,GAT,1:1,class_weighting,42,GNNShap,9466,4,0.9598496240601504,,0.0,0.8505625529333587,0.8142245411872864,0.1373131275177002,38
0,GAT,1:1,class_weighting,42,GNNShap,8477,2,0.9606015037593985,,0.0,0.9630581362629969,0.051284968852996826,0.5913606882095337,24
0,GAT,1:1,class_weighting,42,GNNShap,8270,1,0.9434586466165413,,0.0,0.8963453378795618,0.832373321056366,0.020887672901153564,25
0,GAT,1:1,class_weighting,42,GNNShap,9121,3,0.9700751879699248,,0.0,0.9748772747546482,0.7577287554740906,0.694145917892456,26
0,GAT,1:1,class_weighting,43,GNNExplainer,8874,2,0.9604511278195489,0.5,0.0,,0.3439710736274719,-0.09520220756530762,23
0,GAT,1:1,class_weighting,43,GNNExplainer,9203,3,0.9664661654135338,0.55,0.0,,0.5195157527923584,-0.39789026975631714,21
0,GAT,1:1,class_weighting,43,GNNExplainer,8522,2,0.9360902255639095,0.5,0.0,,0.6369009017944336,-0.33803480863571167,21
0,GAT,1:1,class_weighting,43,GNNExplainer,9328,4,0.9685714285714285,0.55,0.0,,0.7138346433639526,-0.273446261882782,28
0,GAT,1:1,class_weighting,43,GNNExplainer,8285,1,0.947218045112782,0.5384615384615384,0.0,,0.7617812156677246,-0.16029363870620728,27
0,GAT,1:1,class_weighting,43,GNNExplainer,8053,1,0.9142857142857143,0.9090909090909091,0.0,,0.00012308359146118164,-0.0001691579818725586,83
0,GAT,1:1,class_weighting,43,GNNExplainer,8560,2,0.9577443609022556,0.5,0.0,,0.6950158476829529,-0.10099530220031738,27
0,GAT,1:1,class_weighting,43,GNNExplainer,9172,3,0.9682706766917292,0.5208333333333334,0.0,,0.019614696502685547,-0.034224092960357666,40
0,GAT,1:1,class_weighting,43,GNNExplainer,9407,4,0.9586466165413533,0.5277777777777778,0.0,,0.9240807294845581,-0.06152063608169556,40
0,GAT,1:1,class_weighting,43,GNNExplainer,8160,1,0.9351879699248119,0.575,0.0,,0.6771841645240784,-0.3125218152999878,30
0,GAT,1:1,class_weighting,43,GNNExplainer,8029,1,0.9741353383458644,0.5454545454545454,0.0,,0.6298116445541382,-0.32567667961120605,25
0,GAT,1:1,class_weighting,43,GNNExplainer,8459,2,0.9646616541353381,0.75,0.0,,0.7923921346664429,-0.14912456274032593,18
0,GAT,1:1,class_weighting,43,GNNExplainer,8228,1,0.9851127819548872,0.5238095238095238,0.0,,0.46899428963661194,-0.11290973424911499,41
0,GAT,1:1,class_weighting,43,GNNExplainer,8854,2,0.9831578947368419,0.5,0.0,,0.7120293378829956,-0.12419772148132324,26
0,GAT,1:1,class_weighting,43,GNNExplainer,8558,2,0.9664661654135337,0.625,0.0,,0.5314010977745056,-0.45053762197494507,20
0,GAT,1:1,class_weighting,43,GNNExplainer,8229,1,0.973533834586466,0.5714285714285714,0.0,,0.5089465379714966,-0.48093700408935547,31
0,GAT,1:1,class_weighting,43,GNNExplainer,8575,2,0.9866165413533834,0.5,0.0,,0.8341327905654907,-0.10365074872970581,27
0,GAT,1:1,class_weighting,43,GNNExplainer,8985,3,0.9780451127819548,0.5333333333333333,0.0,,0.5265160202980042,-0.2900286316871643,36
0,GAT,1:1,class_weighting,43,GNNExplainer,9466,4,0.9648120300751879,0.525,0.0,,0.7710002660751343,-0.18606531620025635,38
0,GAT,1:1,class_weighting,43,GNNExplainer,9455,4,0.9687218045112781,0.525,0.0,,0.8084318041801453,-0.18992018699645996,36
0,GAT,1:1,class_weighting,43,GNNExplainer,8729,2,0.9590977443609022,0.75,0.0,,0.7053142786026001,-0.29289084672927856,17
0,GAT,1:1,class_weighting,43,GNNExplainer,9411,4,0.9801503759398494,0.5384615384615384,0.0,,0.7757609486579895,-0.22336173057556152,30
0,GAT,1:1,class_weighting,43,GNNExplainer,9425,4,0.88796992481203,0.5294117647058824,0.0,,0.959992527961731,-0.038976073265075684,31
